"fact_id","weather_key","county_key","air_key","ypll","fair_poor_health","physically_unhealthy","mentally_unhealthy","smokers","obese","drinking","unemployed","uninsured"
4901,303863,59485,26862,"6551.8","15.50","3.10","3.20","21.10","32.10","18.80","8.00","12.40"
4902,303864,59486,26863,"6551.8","15.50","3.20","3.30","21.40","31.40","18.80","7.73","13.07"
4903,303865,59487,26864,"6801","15.50","3.20","3.30","21.40","30.40","18.80","8.12","12.31"
4904,303866,59488,26865,"7011.6","14.80","3.60","3.90","18.20","29.90","17.10","6.61","12.15"
4905,303867,59489,26866,"7198.8","17.30","4.06","3.89","19.58","29.20","17.57","5.39","8.81"
4906,303868,59490,26867,"7137.4","16.93","3.98","4.04","19.87","30.40","17.35","5.91","6.54"
4907,303869,59491,26868,"7902.5","16.93","3.98","4.04","19.87","32.70","17.35","6.17","6.42"
4908,303870,59492,26869,"8280.3","16.43","3.88","4.16","18.18","36.60","18.96","5.39","6.15"
4909,303871,67506,26870,"7932.4","17.97","4.22","4.79","20.65","35.90","17.98","4.28","7.34"
4910,303988,7083,26902,"8368.2","15.43","3.72","3.83","26.21","30.00","18.02","8.30","10.50"
4911,303989,59493,26903,"8459.7","16.40","3.70","4.00","24.40","31.00","19.10","12.20","11.90"
4912,303990,59494,26904,"8286.1","16.70","3.80","4.30","22.70","31.60","19.30","11.30","15.10"
4913,303991,59495,26905,"8023.7","17.30","4.00","4.20","22.00","31.60","20.20","9.70","15.40"
4914,303992,59496,26906,"8023.7","18.00","4.20","4.50","22.30","31.80","19.40","8.00","14.74"
4915,303993,59497,26907,"8356","18.00","4.20","4.50","22.30","32.20","19.40","8.47","14.10"
4916,303994,59498,26908,"8391.5","18.90","4.20","4.50","20.20","32.40","19.00","6.33","14.30"
4917,303995,59499,26909,"8576.2","17.63","3.88","4.23","19.76","34.20","16.69","5.31","9.66"
4918,303996,59500,26910,"8478.6","18.14","3.89","4.20","21.11","33.40","18.73","5.10","7.85"
4919,303997,59501,26911,"9307.7","18.14","3.89","4.20","21.11","33.70","18.73","5.89","6.56"
4920,303998,59502,26912,"9839.2","19.13","4.28","4.48","21.09","34.80","19.93","5.26","7.53"
4921,303999,67507,26913,"9888.9","20.34","4.58","5.10","23.77","37.00","17.44","4.66","8.76"
4922,304116,7094,26934,"6652.3","12.64","3.34","3.57","15.39","28.70",NULL,"6.10","10.90"
4923,304117,59503,26935,"7417.1","14.90","3.50","3.80","17.30","29.40",NULL,"9.30","13.70"
4924,304118,59504,26936,"7693.5","15.70","3.60","4.40","20.90","31.40","13.90","9.40","14.40"
4925,304119,59505,26937,"7706.5","16.90","4.20","4.20","23.10","31.40","14.80","8.30","15.80"
4926,304120,59506,26938,"7706.5","14.10","4.30","4.20","25.40","30.70","18.20","6.61","13.19"
4927,304121,59507,26939,"7984.1","14.10","4.30","4.20","25.40","31.20","18.20","6.75","12.34"
4928,304122,59508,26940,"7866.5","15.20","3.60","3.80","19.00","28.60","18.90","4.68","12.16"
4929,304123,59509,26941,"7448.2","13.51","3.30","3.57","17.69","29.60","18.37","3.99","9.47"
4930,304124,59510,26942,"7261.1","14.72","3.74","3.78","20.46","29.50","19.64","3.85","7.47"
4931,304125,59511,26943,"8724.8","14.72","3.74","3.78","20.46","35.60","19.64","3.84","5.91"
4932,304126,59512,26944,"8524.5","15.75","3.74","4.16","18.52","37.40","19.39","3.78","6.66"
4933,304127,67508,26945,"8240.4","18.55","4.38","4.91","23.75","33.10","19.84","3.43","7.18"
4934,304244,7105,26977,"8534.7","15.81","3.72","3.64","23.44","28.10","15.35","7.10","11.40"
4935,304245,59513,26978,"8789.8","14.60","3.70","3.70","21.50","28.10","15.80","12.40","13.30"
4936,304246,59514,26979,"8595.4","14.40","3.70","3.80","21.60","29.30","15.40","11.30","13.70"
4937,304247,59515,26980,"8729.9","14.40","3.60","3.90","22.20","29.30","15.30","9.60","14.40"
4938,304248,59516,26981,"8729.9","13.90","3.60","3.70","22.10","29.80","16.40","7.80","14.43"
4939,304249,59517,26982,"8646.3","13.90","3.60","3.70","22.10","30.80","16.40","8.32","13.44"
4940,304250,59518,26983,"8584.6","17.30","4.20","4.30","20.30","30.60","16.60","6.58","12.64"
4941,304251,59519,26984,"8497.8","17.20","3.95","4.00","20.62","31.30","15.61","6.11","10.12"
4942,304252,59520,26985,"8658.4","17.47","3.92","3.95","22.11","29.80","15.81","6.31","7.58"
4943,304253,59521,26986,"9071.2","17.47","3.92","3.95","22.11","30.30","15.81","6.91","6.24"
4944,304254,59522,26987,"9130.2","17.85","4.11","4.73","19.89","31.30","15.05","5.94","6.78"
4945,304255,67509,26988,"9340.9","20.16","4.44","5.04","23.20","33.10","17.15","5.72","7.06"
4946,304628,7127,27022,"5121.7","10.48","2.70","2.85","18.76","27.90","11.26","5.80","12.50"
4947,304629,59533,27023,"5009.2","9.10","2.60","2.80","17.50","28.20","14.80","8.30","12.60"
4948,304630,59534,27024,"4996.4","8.60","2.60","3.00","16.90","27.70","14.90","8.20","10.40"
4949,304631,59535,27025,"4789.2","9.60","2.50","3.10","14.70","27.70","15.40","6.70","11.10"
4950,304632,59536,27026,"4789.2","9.40","2.70","3.10","14.60","28.60","17.30","6.04","11.04"
4951,304633,59537,27027,"5070.9","9.40","2.70","3.10","14.60","27.70","17.30","6.49","10.21"
4952,304634,59538,27028,"5102.9","11.90","3.20","3.60","15.90","28.90","19.50","5.16","9.85"
4953,304635,59539,27029,"5289.3","12.18","3.29","3.53","16.79","29.10","18.27","3.98","7.22"
4954,304636,59540,27030,"5437.9","11.27","3.00","3.45","17.34","31.60","19.71","4.35","6.00"
4955,304637,59541,27031,"5955","11.27","3.00","3.45","17.34","29.50","19.71","4.73","4.86"
4956,304638,59542,27032,"5869.6","12.00","3.31","3.94","15.94","29.00","19.84","4.26","5.44"
4957,304639,67511,27033,"5643.5","13.66","3.59","4.37","17.89","27.40","18.47","3.41","5.11"
4958,304756,7138,27065,"9830.9","20.25","5.67","5.87",NULL,"29.70",NULL,"10.20","13.70"
4959,304757,59543,27066,"9956.9","23.20","5.50","5.80",NULL,"30.10",NULL,"14.80","16.50"
4960,304758,59544,27067,"10252.3","22.10","5.00","5.90",NULL,"31.60",NULL,"14.70","16.70"
4961,304759,59545,27068,"10164.6","23.70","5.10",NULL,NULL,"31.60",NULL,"13.50","16.90"
4962,304760,59546,27069,"10164.6","22.60","4.40",NULL,"39.70","33.20",NULL,"11.79","15.97"
4963,304761,59547,27070,"9145.2","22.60","4.40",NULL,"39.70","36.20",NULL,"12.36","16.17"
4964,304762,59548,27071,"8930.9","19.00","4.30","4.50","22.60","34.60","16.20","8.96","14.91"
4965,305012,7160,27092,"6611.8","12.61","3.84","5.87","21.61","28.40","20.35","6.40","10.80"
4966,305013,59563,27093,"6933.5","13.40","4.00","5.80","21.90","29.30","20.80","11.70","13.90"
4967,305014,59564,27094,"6642.2","11.50","3.60","5.20","19.00","30.40","18.00","10.50","13.00"
4968,305015,59565,27095,"6682.4","12.40","3.80","5.20","20.00","30.40","19.90","8.70","13.90"
4969,305016,59566,27096,"6682.4","12.90","4.10","3.60","17.70","30.90","16.80","6.96","12.99"
4970,305017,59567,27097,"6398.9","12.90","4.10","3.60","17.70","31.20","16.80","7.24","12.63"
4971,305018,59568,27098,"6540.4","14.00","3.60","3.90","18.90","31.50","17.70","5.32","12.00"
4972,305019,59569,27099,"6703.6","13.99","3.54","3.84","18.92","34.10","16.33","4.41","9.06"
4973,305020,59570,27100,"7155.5","14.91","3.54","3.82","18.86","33.60","18.15","4.30","7.32"
4974,305021,59571,27101,"7592.8","14.91","3.54","3.82","18.86","33.90","18.15","4.25","6.87"
4975,305022,59572,27102,"7602","14.90","3.76","4.17","17.76","37.10","18.23","3.91","6.47"
4976,305023,67514,27103,"7500","17.20","3.93","4.97","22.10","35.80","18.88","3.68","7.58"
4977,305268,7193,27184,"7557.8",NULL,"4.22","3.38",NULL,"30.30","8.35","10.50","13.40"
4978,305269,59593,27185,"7071.1",NULL,"4.00","3.40",NULL,"31.10","8.40","14.50","14.90"
4979,305270,59594,27186,"7364.6",NULL,"3.30","3.60",NULL,"35.60","7.20","14.50","15.30"
4980,305271,59595,27187,"8026",NULL,"4.00","3.80",NULL,"35.60","9.80","12.80","16.00"
4981,305272,59596,27188,"8026","19.60","4.70","3.60","22.10","32.20",NULL,"11.12","17.34"
4982,305273,59597,27189,"7463.1","19.60","4.70","3.60","22.10","31.10",NULL,"11.40","15.97"
4983,305274,59598,27190,"8542.4","18.80","4.30","4.40","21.20","33.30","15.50","7.76","15.21"
4984,305275,59599,27191,"9104.7","18.22","4.53","4.41","21.15","36.70","15.27","7.26","11.68"
4985,305276,59600,27192,"9580.8","19.54","4.34","4.48","22.09","34.60","16.04","8.13","8.86"
4986,305277,59601,27193,"7940.4","19.54","4.34","4.48","22.09","34.60","16.04","6.85","7.01"
4987,305278,59602,27194,"8757.3","20.47","4.59","4.80","21.65","32.10","16.24","6.04","7.85"
4988,305279,67517,27195,"9085.8","24.07","5.31","5.82","28.13","35.20","18.37","6.46","8.40"
4989,305652,7226,27226,"6121.1",NULL,NULL,NULL,NULL,"30.50",NULL,"8.50","13.30"
4990,305653,59623,27227,"6304.7","15.10","2.90","3.40",NULL,"30.40",NULL,"14.30","17.20"
4991,305654,59624,27228,"6049.3","19.70","3.20","2.60",NULL,"33.10",NULL,"14.70","18.00"
4992,305655,59625,27229,"6413.1","15.90","3.80","3.40",NULL,"33.10",NULL,"12.50","16.20"
4993,305656,59626,27230,"6413.1","17.80","3.60","4.10",NULL,"32.10",NULL,"10.36","17.53"
4994,305657,59627,27231,"6067.4","17.80","3.60","4.10",NULL,"33.40",NULL,"9.61","14.73"
4995,305658,59628,27232,"7158.5","16.80","3.80","4.10","20.20","32.90","15.70","7.59","13.69"
4996,305659,59629,27233,"6441.8","15.24","3.63","3.85","18.80","33.50","15.95","7.37","11.01"
4997,305660,59630,27234,"6807.4","15.23","3.68","3.88","17.85","32.60","16.63","8.57","8.01"
4998,305661,59631,27235,"7010.2","15.23","3.68","3.88","17.85","35.60","16.63","7.20","7.44"
4999,305662,59632,27236,"7423.2","15.80","3.89","4.27","17.19","38.90","16.13","6.70","7.82"
5000,305663,67520,27237,"7266.3","20.98","4.59","5.20","26.41","38.10","20.25","6.85","8.48"
5001,306292,7303,27331,"7728.2",NULL,"5.81","6.05","19.49","28.50",NULL,"6.90","12.70"
5002,306293,59693,27332,"7675.8",NULL,"5.90","6.70","19.70","29.20","11.20","12.10","15.40"
5003,306294,59694,27333,"7923.5",NULL,"7.60","6.60",NULL,"30.50",NULL,"10.90","14.00"
5004,306295,59695,27334,"7547",NULL,NULL,"4.10","21.50","30.50",NULL,"9.90","15.20"
5005,306296,59696,27335,"7547",NULL,NULL,"4.30","22.30","32.40","20.50","7.62","14.29"
5006,306297,59697,27336,"7989.2",NULL,NULL,"4.30","22.30","30.60","20.50","7.69","13.73"
5007,306298,59698,27337,"7977.7","15.50","3.70","4.00","19.40","32.30","17.40","5.62","13.00"
5008,306299,59699,27338,"8321","15.01","3.77","3.98","19.76","29.30","17.52","4.81","9.31"
5009,306300,59700,27339,"8436.9","16.04","3.73","4.08","20.21","30.20","17.68","4.67","8.26"
5010,306301,59701,27340,"10574.7","16.04","3.73","4.08","20.21","30.10","17.68","4.50","7.29"
5011,306302,59702,27341,"9856.6","16.39","4.02","4.26","18.49","28.70","18.32","4.08","6.67"
5012,306303,67527,27342,"9792","18.22","4.41","5.10","24.26","36.70","19.58","3.76","8.21"
5013,306548,24452,27750,"12656.5","23.56","5.47","3.39","27.23","32.70","9.17","5.10","20.20"
5014,306549,49443,27751,"11440.3","22.90","5.10","3.40","28.10","33.70","10.20","8.00","20.60"
5015,306550,49444,27752,"10459.2","25.30","4.20","2.70","29.80","36.40","13.00","8.50","24.60"
5016,306551,49445,27753,"11128.7","24.70","4.40","2.90","30.80","36.40","12.50","7.30","24.90"
5017,306552,49446,27754,"11128.7","22.90","4.60","2.70","30.40","36.00","10.50","6.96","27.36"
5018,306553,49447,27755,"11503","22.90","4.60","2.70","30.40","34.70","10.50","7.63","27.70"
5019,306554,49448,27756,"11324.4","29.00","5.90","5.40","29.30","38.20","11.00","7.61","26.62"
5020,306555,49449,27757,"11746","31.11","6.01","5.23","28.66","38.60","11.84","5.89","25.49"
5021,306556,49450,27758,"11855.3","27.87","5.90","5.81","26.52","41.90","11.49","5.95","22.62"
5022,306557,49451,27759,"12281.7","27.87","5.90","5.81","26.52","41.60","11.49","5.02","22.54"
5023,306558,49452,27760,"11817.6","28.54","5.77","5.53","27.74","47.70","11.78","4.17","24.54"
5024,306559,68526,27761,"12512.9","33.44","6.82","6.25","32.06","43.20","12.96","4.16","22.82"
5025,307319,49505,27763,"9219.8","23.80","5.10","5.10","28.70","32.80","8.90","5.40","24.90"
5026,307320,49506,27764,"9219.8","20.30","4.40","4.40","25.90","33.30","9.00","4.68","25.22"
5027,307323,49509,27765,"10382","21.17","4.74","4.47","22.13","32.50","13.03","4.41","19.10"
5028,307324,49510,27766,"9696.2","20.39","4.64","4.91","19.76","33.60","12.70","4.36","17.38"
5029,307444,24529,27777,"11942.9","20.12","4.00","4.54","26.92","29.60","10.73","4.20","27.70"
5030,307445,49513,27778,"13284.8","19.60","3.80","4.40","25.80","31.80","10.70","6.10","27.30"
5031,307446,49514,27779,"13169.9","19.30","3.60","4.00","25.50","33.40","8.90","6.80","26.40"
5032,307447,49515,27780,"11274.2","20.40","3.60","4.00","27.20","33.40","9.50","6.80","26.10"
5033,307448,49516,27781,"11274.2","20.30","3.40","3.80","26.50","35.20","9.80","5.41","26.29"
5034,307449,49517,27782,"11687.9","20.30","3.40","3.80","26.50","34.80","9.80","5.99","27.76"
5035,307450,49518,27783,"13597.1","22.30","4.80","4.50","22.80","36.20","12.90","5.48","25.54"
5036,307451,49519,27784,"12721.7","23.83","4.85","4.45","23.11","37.00","12.80","4.98","24.55"
5037,307572,24540,27796,"7014.5","12.95","3.49","3.47","23.62","27.70","14.89","3.50","18.40"
5038,307573,49523,27797,"6828.1","12.80","3.50","3.50","22.10","30.40","14.60","5.60","19.70"
5039,307574,49524,27798,"6722","12.80","3.50","3.70","22.50","32.50","14.70","5.90","16.30"
5040,307575,49525,27799,"6564.9","13.10","3.70","3.70","21.50","32.50","15.70","5.00","16.00"
5041,307576,49526,27800,"6564.9","12.80","3.90","3.80","20.90","31.10","14.80","4.19","15.65"
5042,307577,49527,27801,"7345.4","12.80","3.90","3.80","20.90","32.60","14.80","4.64","14.62"
5043,307578,49528,27802,"7110.1","14.70","3.70","3.80","17.80","34.20","13.40","3.57","15.16"
5044,307579,49529,27803,"6692.7","14.60","3.44","3.54","14.95","35.00","14.84","3.48","12.74"
5045,307580,49530,27804,"6664.5","14.49","3.79","4.07","14.39","33.50","13.42","4.05","11.24"
5046,307581,49531,27805,"6701.9","14.49","3.79","4.07","14.39","33.80","13.42","3.56","11.43"
5047,307582,49532,27806,"6496.5","14.53","3.78","3.99","14.52","34.90","15.34","2.78","12.78"
5048,307583,68534,27807,"6733.3","17.06","3.99","4.46","18.42","35.50","16.30","2.86","13.05"
5049,307701,49533,27827,"11640.1","20.70","4.20","4.50","26.60","30.30","10.70","5.90","23.30"
5050,307702,49534,27828,"11707","19.50","3.90","4.80","25.40","34.50","9.90","5.60","21.10"
5051,307706,49538,27829,"12260.6","20.30","4.40","4.40","22.30","32.40","12.40","4.48","20.14"
5052,307707,49539,27830,"12021.6","19.73","4.49","4.13","20.06","32.30","12.70","4.38","18.33"
5053,307708,49540,27831,"12266.8","19.93","4.52","4.58","18.27","35.00","12.97","5.25","16.85"
5054,307709,49541,27832,"11005.9","19.93","4.52","4.58","18.27","38.40","12.97","4.60","16.32"
5055,307710,49542,27833,"10290.5","22.47","4.66","4.53","19.71","38.60","13.41","3.51","17.77"
5056,307711,68535,27834,"9817.4","21.72","4.53","5.13","22.79","36.10","14.22","3.44","19.69"
5057,307828,24562,27847,"11264","24.10","5.66","4.40","30.44","31.00","14.72","3.90","27.40"
5058,307829,49543,27848,"10530.3","24.60","5.50","4.60","30.10","33.20","14.20","5.40","28.00"
5059,307830,49544,27849,"10197","25.70","5.50","4.80","29.80","36.40","14.30","6.10","26.80"
5060,307831,49545,27850,"9281.8","23.90","5.30","4.50","27.90","36.40","13.40","5.70","29.50"
5061,307832,49546,27851,"9281.8","23.80","5.30","4.30","26.30","35.20","12.70","5.33","27.69"
5062,307833,49547,27852,"9728.3","23.80","5.30","4.30","26.30","35.40","12.70","5.52","28.32"
5063,307834,49548,27853,"9857.4","26.70","5.40","4.90","25.60","34.80","12.40","5.96","25.94"
5064,307835,49549,27854,"10462.1","25.02","5.41","4.94","26.16","35.50","13.09","5.00","25.84"
5065,307963,49559,27855,"12325.2","26.45","5.27","4.78","24.81","36.20","11.39","7.42","22.40"
5066,307964,49560,27856,"12922.2","25.39","5.46","5.19","21.21","37.40","10.75","7.76","19.93"
5067,307965,49561,27857,"14539.4","25.39","5.46","5.19","21.21","36.60","10.75","6.21","20.94"
5068,308212,24595,27888,"6644.6","13.81","3.47","3.83","22.88","28.10","14.59","3.50","20.10"
5069,308213,49573,27889,"6752.8","13.20","3.40","3.70","21.70","29.20","15.50","5.30","21.70"
5070,308214,49574,27890,"6705.6","13.30","3.60","3.70","20.80","29.80","15.50","6.00","17.60"
5071,308215,49575,27891,"6412.2","13.80","3.70","3.70","21.10","29.80","15.10","5.10","17.80"
5072,308216,49576,27892,"6412.2","14.40","3.70","3.90","20.90","29.30","15.70","4.39","17.93"
5073,308217,49577,27893,"6454.5","14.40","3.70","3.90","20.90","29.30","15.70","4.64","16.70"
5074,308218,49578,27894,"6543.2","17.10","4.10","4.10","19.00","29.90","15.70","3.65","16.40"
5075,308219,49579,27895,"6618.2","17.53","4.55","4.10","17.87","30.10","15.25","3.39","13.94"
5076,308220,49580,27896,"6804.3","15.10","4.06","4.75","14.55","32.20","14.75","3.86","12.69"
5077,308221,49581,27897,"6868.7","15.10","4.06","4.75","14.55","32.40","14.75","3.52","11.54"
5078,308222,49582,27898,"6892.5","15.52","3.92","4.30","15.50","34.60","15.31","2.88","12.74"
5079,308223,68539,27899,"7056.1","17.31","4.31","4.93","17.80","35.50","15.91","2.83","13.06"
5080,308468,24617,27928,"8660.6","19.01","4.48","4.37","30.06","28.70","13.63","3.90","20.10"
5081,308469,49593,27929,"9315.3","19.50","4.60","4.30","31.00","31.50","15.60","5.20","22.90"
5082,308470,49594,27930,"9841.5","19.90","4.80","4.60","30.70","32.90","16.00","6.40","19.50"
5083,308471,49595,27931,"8822.2","20.10","5.00","4.60","29.90","32.90","17.30","6.70","19.30"
5084,308472,49596,27932,"8822.2","20.40","5.10","4.80","29.60","34.50","17.90","6.60","18.28"
5085,308473,49597,27933,"8342.8","20.40","5.10","4.80","29.60","33.40","17.90","6.67","19.78"
5086,308474,49598,27934,"8513","21.00","4.60","4.30","22.00","34.90","13.40","4.76","18.53"
5087,308475,49599,27935,"8856.3","20.15","4.40","4.22","22.78","34.80","14.60","4.21","15.99"
5088,308476,49600,27936,"9192.2","19.59","4.29","4.41","20.65","35.50","13.67","4.70","13.72"
5089,308477,49601,27937,"8897","19.59","4.29","4.41","20.65","32.60","13.67","4.44","14.71"
5090,308478,49602,27938,"8803.6","22.01","4.74","4.64","19.53","32.20","14.23","3.91","14.96"
5091,308479,68541,27939,"8946.7","22.12","4.63","5.13","21.61","32.90","14.92","3.66","13.90"
5092,308597,49603,27945,"7832","15.30","4.60","1.80",NULL,"32.10",NULL,"4.70","23.00"
5093,308598,49604,27946,"8108.3","16.40","4.50","1.70",NULL,"33.70",NULL,"5.60","22.30"
